team_id,team_name,season,date,opponent,location,game,result,winner_score,loser_score,ats,spread,ou,total,,
15585,North Dakota Fighting Hawks,2024-25,"Feb 10, 2024",UMKC,Home,REG,L,65,47,L,-7,U,143.5,,
15585,North Dakota Fighting Hawks,2024-25,"Feb 15, 2024",Denver,Away,REG,W,92,78,W,4,O,159,,
15585,North Dakota Fighting Hawks,2024-25,"Feb 17, 2024",Oral Roberts,Away,REG,W,78,65,W,2.5,U,150.5,,
15585,North Dakota Fighting Hawks,2024-25,"Feb 24, 2024",North Dakota State,Away,REG,L,73,68,L,2,U,144.5,,
15585,North Dakota Fighting Hawks,2024-25,"Feb 29, 2024",South Dakota State,Home,REG,L,72,62,L,1,U,151.5,,
15585,North Dakota Fighting Hawks,2024-25,"Mar 2, 2024",South Dakota,Home,REG,W,95,66,W,-8.5,O,153.5,,
15585,North Dakota Fighting Hawks,2024-25,"Mar 10, 2024",Nebraska-Omaha,Home,REG,L,73,72,L,-2,U,148,,
15586,Oral Roberts Golden Eagles,2024-25,"Nov 6, 2023",Texas-Arlington,Away,REG,L,75,71,L,1.5,U,147,,
15586,Oral Roberts Golden Eagles,2024-25,"Nov 10, 2023",Mid-American Christian,Home,REG,W,74,69,,,,,,
15586,Oral Roberts Golden Eagles,2024-25,"Nov 13, 2023",Missouri State,Away,REG,L,84,69,L,6.5,O,147,,
15586,Oral Roberts Golden Eagles,2024-25,"Nov 17, 2023",Texas A&M,Away,REG,L,74,66,W,20,U,148,,
15586,Oral Roberts Golden Eagles,2024-25,"Nov 21, 2023",Texas Southern,Home,REG,W,65,63,L,-10,U,146.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Nov 28, 2023",Kansas State,Away,REG,L,88,78,W,14,O,155.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Dec 2, 2023",Tulsa,Home,REG,W,79,70,W,-4,O,148,,
15586,Oral Roberts Golden Eagles,2024-25,"Dec 9, 2023",Ozark Christian,Home,REG,W,110,51,,,,,,
15586,Oral Roberts Golden Eagles,2024-25,"Dec 12, 2023",Texas Tech,Away,REG,L,82,76,W,12.5,O,143.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Dec 17, 2023",Oklahoma State,Away,REG,L,81,60,L,9,U,143,,
15586,Oral Roberts Golden Eagles,2024-25,"Dec 19, 2023",John Brown,Home,REG,W,71,59,,,,,,
15586,Oral Roberts Golden Eagles,2024-25,"Dec 29, 2023",UMKC,Away,REG,L,77,60,L,-5,U,144,,
15586,Oral Roberts Golden Eagles,2024-25,"Dec 31, 2023",Denver,Away,REG,W,89,86,W,2,O,159,,
15586,Oral Roberts Golden Eagles,2024-25,"Jan 3, 2024",Montana State,Away,REG,W,82,76,W,1.5,O,144.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Jan 6, 2024",Weber State,Home,REG,L,83,78,L,2.5,O,145.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Jan 11, 2024",South Dakota,Home,REG,W,84,66,W,-9,U,154,,
15586,Oral Roberts Golden Eagles,2024-25,"Jan 13, 2024",St. Thomas (MN),Home,REG,L,87,76,L,-2.5,O,144.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Jan 18, 2024",North Dakota,Away,REG,L,87,77,L,-1.5,O,151.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Jan 20, 2024",North Dakota State,Away,REG,L,72,67,L,3,U,153,,
15586,Oral Roberts Golden Eagles,2024-25,"Jan 25, 2024",Nebraska-Omaha,Home,REG,W,74,67,W,-3.5,U,151,,
15586,Oral Roberts Golden Eagles,2024-25,"Jan 27, 2024",South Dakota State,Home,REG,W,87,82,W,2.5,O,155.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Feb 3, 2024",Denver,Home,REG,W,82,76,W,-3,U,163,,
15586,Oral Roberts Golden Eagles,2024-25,"Feb 8, 2024",St. Thomas (MN),Away,REG,L,85,63,L,6.5,O,144,,
15586,Oral Roberts Golden Eagles,2024-25,"Feb 10, 2024",South Dakota State,Away,REG,L,83,72,L,8,P,155,,
15586,Oral Roberts Golden Eagles,2024-25,"Feb 15, 2024",North Dakota State,Home,REG,L,73,60,L,-4.5,U,148,,
15586,Oral Roberts Golden Eagles,2024-25,"Feb 17, 2024",North Dakota,Home,REG,L,78,65,L,-2.5,U,150.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Feb 22, 2024",Nebraska-Omaha,Away,REG,L,71,70,W,4.5,U,155,,
15586,Oral Roberts Golden Eagles,2024-25,"Feb 24, 2024",South Dakota,Away,REG,L,77,76,L,-2,U,156.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Mar 3, 2024",UMKC,Home,REG,L,71,54,L,-2.5,U,142,,
15586,Oral Roberts Golden Eagles,2024-25,"Mar 8, 2024",South Dakota,Home,REG,W,77,62,W,-5,U,152.5,,
15586,Oral Roberts Golden Eagles,2024-25,"Mar 9, 2024",South Dakota State,Away,REG,L,79,63,L,8,U,148.5,,
15587,Seattle Redhawks,2024-25,"Nov 8, 2023",Prairie View A&M,Home,REG,W,71,60,L,-16.5,U,144.5,,
15587,Seattle Redhawks,2024-25,"Nov 11, 2023",Montana State,Home,REG,W,71,68,L,-10.5,U,145,,
15587,Seattle Redhawks,2024-25,"Nov 15, 2023",Northern Arizona,Home,REG,L,62,60,L,-13.5,U,140,,
15587,Seattle Redhawks,2024-25,"Nov 18, 2023",VCU,Away,REG,L,60,56,W,8.5,U,136.5,,
15587,Seattle Redhawks,2024-25,"Nov 22, 2023",Idaho,Home,REG,W,92,55,W,-15.5,O,137.5,,
15587,Seattle Redhawks,2024-25,"Nov 26, 2023",UC San Diego,Home,REG,W,79,67,W,-8,O,141.5,,
15587,Seattle Redhawks,2024-25,"Nov 29, 2023",Utah Valley,Away,REG,L,78,72,L,-3,O,137.5,,
15587,Seattle Redhawks,2024-25,"Dec 2, 2023",Southern Utah,Home,REG,W,73,63,L,-12.5,U,146.5,,
15587,Seattle Redhawks,2024-25,"Dec 9, 2023",Northwest University,Home,REG,W,101,46,,,,,,
15587,Seattle Redhawks,2024-25,"Dec 13, 2023",San Francisco,Away,REG,L,62,59,W,9.5,U,135.5,,
15587,Seattle Redhawks,2024-25,"Dec 17, 2023",Washington,Home,REG,L,100,99,W,4.5,O,148,,
15587,Seattle Redhawks,2024-25,"Dec 20, 2023",Louisiana Tech,Home,REG,W,79,73,W,-1.5,O,135.5,,
15587,Seattle Redhawks,2024-25,"Dec 30, 2023",UTEP,Away,REG,W,73,61,W,1.5,U,136,,
15587,Seattle Redhawks,2024-25,"Jan 4, 2024",Dixie State,Home,REG,W,70,53,W,-9.5,U,141.5,,
15587,Seattle Redhawks,2024-25,"Jan 6, 2024",Cal Baptist,Home,REG,W,48,46,L,-5.5,U,134.5,,
15587,Seattle Redhawks,2024-25,"Jan 11, 2024",UTRGV,Away,REG,L,81,80,L,-7,O,145.5,,
15587,Seattle Redhawks,2024-25,"Jan 13, 2024",Texas-Arlington,Away,REG,L,80,75,L,2,O,141,,
15587,Seattle Redhawks,2024-25,"Jan 18, 2024",Stephen F. Austin,Away,REG,L,89,84,W,6,O,139,,
15587,Seattle Redhawks,2024-25,"Jan 20, 2024",Grand Canyon,Home,REG,W,86,79,W,5.5,O,143,,
15587,Seattle Redhawks,2024-25,"Jan 26, 2024",Utah Valley,Home,REG,W,62,61,L,-8,U,139.5,,
15587,Seattle Redhawks,2024-25,"Feb 1, 2024",Grand Canyon,Away,REG,L,95,88,W,9.5,O,141.5,,
15587,Seattle Redhawks,2024-25,"Feb 3, 2024",Cal Baptist,Away,REG,W,61,60,W,2.5,U,134.5,,
15587,Seattle Redhawks,2024-25,"Feb 8, 2024",Abilene Christian,Home,REG,W,75,52,W,-10.5,U,140,,
15587,Seattle Redhawks,2024-25,"Feb 10, 2024",Tarleton State,Home,REG,L,82,77,L,-7.5,O,135,,
15587,Seattle Redhawks,2024-25,"Feb 15, 2024",Southern Utah,Away,REG,W,78,68,W,-4.5,U,148.5,,
15587,Seattle Redhawks,2024-25,"Feb 17, 2024",Dixie State,Away,REG,W,66,65,L,-6.5,U,143.5,,
15587,Seattle Redhawks,2024-25,"Feb 22, 2024",Stephen F. Austin,Home,REG,W,69,49,W,-7,U,137.5,,
15587,Seattle Redhawks,2024-25,"Feb 24, 2024",UTRGV,Home,REG,W,84,56,W,-18,U,146,,
15587,Seattle Redhawks,2024-25,"Feb 29, 2024",Texas-Arlington,Home,REG,L,82,62,L,-6,U,144.5,,
15587,Seattle Redhawks,2024-25,"Mar 7, 2024",Abilene Christian,Away,REG,L,64,59,L,-2,U,141,,
15587,Seattle Redhawks,2024-25,"Mar 9, 2024",Tarleton State,Away,REG,L,69,66,L,2,U,137,,
15587,Seattle Redhawks,2024-25,"Mar 14, 2024",Cal Baptist,Home,REG,W,81,57,W,-7,O,128,,
15587,Seattle Redhawks,2024-25,"Mar 15, 2024",Grand Canyon,Away,REG,L,80,72,L,6,O,138,,
15587,Seattle Redhawks,2024-25,"Mar 23, 2024",Delaware State,Home,REG,W,79,66,W,-12,O,137,,
15587,Seattle Redhawks,2024-25,"Mar 25, 2024",Evansville,Home,REG,W,71,57,W,-8.5,U,141.5,,
15587,Seattle Redhawks,2024-25,"Mar 26, 2024",Fairfield,Home,REG,W,75,58,W,-7,U,144,,
15587,Seattle Redhawks,2024-25,"Mar 27, 2024",High Point,Away,REG,W,77,67,W,-2,U,150,,
15588,Texas A&M Aggies,2024-25,"Nov 6, 2023",Texas A&M-Commerce,Home,REG,W,78,46,W,-21.5,U,140.5,,
15588,Texas A&M Aggies,2024-25,"Nov 10, 2023",Ohio State,Away,REG,W,73,66,W,1.5,O,138.5,,
15588,Texas A&M Aggies,2024-25,"Nov 14, 2023",Southern Methodist,Away,REG,W,79,66,W,-5.5,O,142.5,,
15588,Texas A&M Aggies,2024-25,"Nov 17, 2023",Oral Roberts,Home,REG,W,74,66,L,-20,U,148,,
15588,Texas A&M Aggies,2024-25,"Nov 23, 2023",Penn State,Home,REG,W,89,77,W,-7.5,O,137.5,,
15588,Texas A&M Aggies,2024-25,"Nov 24, 2023",Florida Atlantic,Away,REG,L,96,89,L,-4.5,O,144,,
15588,Texas A&M Aggies,2024-25,"Nov 26, 2023",Iowa State,Away,REG,W,73,69,W,3,O,135,,
15588,Texas A&M Aggies,2024-25,"Nov 29, 2023",Virginia,Away,REG,L,59,47,L,3,U,124,,
15588,Texas A&M Aggies,2024-25,"Dec 6, 2023",DePaul,Home,REG,W,89,64,W,-19.5,O,146.5,,
15588,Texas A&M Aggies,2024-25,"Dec 10, 2023",Memphis,Home,REG,L,81,75,L,-8,O,149.5,,
15588,Texas A&M Aggies,2024-25,"Dec 16, 2023",Houston,Away,REG,L,70,66,W,7.5,O,133.5,,
15588,Texas A&M Aggies,2024-25,"Dec 22, 2023",Houston Baptist,Home,REG,W,79,52,L,-34,U,153,,
15588,Texas A&M Aggies,2024-25,"Dec 30, 2023",Prairie View A&M,Home,REG,W,79,54,L,-28,U,147,,
15588,Texas A&M Aggies,2024-25,"Jan 6, 2024",LSU,Home,REG,L,68,53,L,-11.5,U,146.5,,
15588,Texas A&M Aggies,2024-25,"Jan 9, 2024",Auburn,Away,REG,L,66,55,L,6.5,U,147.5,,
15588,Texas A&M Aggies,2024-25,"Jan 13, 2024",Kentucky,Home,REG,W,97,92,W,-3,O,156,,
15588,Texas A&M Aggies,2024-25,"Jan 16, 2024",Arkansas,Away,REG,L,78,77,L,-2.5,O,147,,
15588,Texas A&M Aggies,2024-25,"Jan 20, 2024",LSU,Away,REG,W,73,69,W,-2.5,U,151.5,,
15588,Texas A&M Aggies,2024-25,"Jan 23, 2024",Missouri,Home,REG,W,63,57,L,-10.5,U,143.5,,
15588,Texas A&M Aggies,2024-25,"Jan 27, 2024",Mississippi - Ole Miss,Home,REG,L,71,68,L,-8,U,143.5,,
15588,Texas A&M Aggies,2024-25,"Feb 3, 2024",Florida,Home,REG,W,67,66,L,-4,U,151.5,,
15588,Texas A&M Aggies,2024-25,"Feb 7, 2024",Missouri,Away,REG,W,79,60,W,-5.5,O,136,,
15588,Texas A&M Aggies,2024-25,"Feb 10, 2024",Tennessee,Home,REG,W,85,69,W,2,O,140.5,,
15588,Texas A&M Aggies,2024-25,"Feb 13, 2024",Vanderbilt,Away,REG,L,74,73,L,-8.5,O,135,,
15588,Texas A&M Aggies,2024-25,"Feb 17, 2024",Alabama,Away,REG,L,100,75,L,8,O,160.5,,
15588,Texas A&M Aggies,2024-25,"Feb 20, 2024",Arkansas,Home,REG,L,78,71,L,-12.5,O,145.5,,
15588,Texas A&M Aggies,2024-25,"Feb 24, 2024",Tennessee,Away,REG,L,86,51,L,11,U,148,,
15588,Texas A&M Aggies,2024-25,"Feb 28, 2024",South Carolina,Home,REG,L,70,68,L,-5.5,O,134.5,,
15588,Texas A&M Aggies,2024-25,"Mar 2, 2024",Georgia,Away,REG,W,70,56,W,-1.5,U,145.5,,
15588,Texas A&M Aggies,2024-25,"Mar 6, 2024",Mississippi State,Home,REG,W,75,69,W,-3,O,139,,
15588,Texas A&M Aggies,2024-25,"Mar 9, 2024",Mississippi - Ole Miss,Away,REG,W,86,60,W,1,O,143,,
15588,Texas A&M Aggies,2024-25,"Mar 14, 2024",Mississippi - Ole Miss,Home,REG,W,80,71,W,-5.5,O,141,,
15588,Texas A&M Aggies,2024-25,"Mar 15, 2024",Kentucky,Away,REG,W,97,87,W,6,O,160,,
15588,Texas A&M Aggies,2024-25,"Mar 16, 2024",Florida,Away,REG,L,95,90,L,2.5,O,152.5,,
15588,Texas A&M Aggies,2024-25,"Mar 22, 2024",Nebraska,Away,REG,W,98,83,W,-1,O,149,,
15588,Texas A&M Aggies,2024-25,"Mar 24, 2024",Houston,Away,REG,L,100,95,W,8.5,O,135.5,,
15589,Texas-Arlington Mavericks,2024-25,"Nov 6, 2023",Oral Roberts,Home,REG,W,75,71,W,-1.5,U,147,,
15589,Texas-Arlington Mavericks,2024-25,"Nov 11, 2023",Texas Tyler,Home,REG,W,95,64,,,,,,
15589,Texas-Arlington Mavericks,2024-25,"Nov 16, 2023",New Mexico,Away,REG,L,82,80,W,14.5,O,146,,
15589,Texas-Arlington Mavericks,2024-25,"Nov 19, 2023",Arizona,Away,REG,L,101,56,L,27.5,O,154.5,,
15589,Texas-Arlington Mavericks,2024-25,"Nov 22, 2023",Alcorn State,Home,REG,W,82,69,W,-9.5,O,145.5,,
15589,Texas-Arlington Mavericks,2024-25,"Nov 25, 2023",Texas State,Home,REG,L,73,66,L,-6.5,O,134.5,,
15589,Texas-Arlington Mavericks,2024-25,"Nov 29, 2023",Abilene Christian,Home,REG,W,86,71,W,-3,O,143.5,,
15589,Texas-Arlington Mavericks,2024-25,"Dec 2, 2023",Grand Canyon,Away,REG,L,76,69,W,11,U,148.5,,
15589,Texas-Arlington Mavericks,2024-25,"Dec 6, 2023",UNT Dallas,Home,REG,W,74,37,,,,,,
15589,Texas-Arlington Mavericks,2024-25,"Dec 16, 2023",Air Force,Home,REG,W,76,73,W,-1,O,131.5,,
15589,Texas-Arlington Mavericks,2024-25,"Dec 21, 2023",Texas Tech,Away,REG,L,77,66,W,13.5,O,141,,
15589,Texas-Arlington Mavericks,2024-25,"Dec 23, 2023",North Texas,Away,REG,L,78,52,L,8,U,133.5,,
15589,Texas-Arlington Mavericks,2024-25,"Jan 1, 2024",Texas,Away,REG,L,79,62,W,18.5,U,147,,
15589,Texas-Arlington Mavericks,2024-25,"Jan 4, 2024",Tarleton State,Away,REG,L,78,76,W,4.5,O,138.5,,
15589,Texas-Arlington Mavericks,2024-25,"Jan 6, 2024",Stephen F. Austin,Away,REG,L,92,73,L,7.5,O,148.5,,
15589,Texas-Arlington Mavericks,2024-25,"Jan 11, 2024",Utah Valley,Home,REG,W,83,69,W,-2.5,O,144,,
15589,Texas-Arlington Mavericks,2024-25,"Jan 13, 2024",Seattle,Home,REG,W,80,75,W,-2,O,141,,
15589,Texas-Arlington Mavericks,2024-25,"Jan 18, 2024",UTRGV,Home,REG,W,91,73,W,-10.5,O,157.5,,
15589,Texas-Arlington Mavericks,2024-25,"Jan 20, 2024",Abilene Christian,Away,REG,L,78,67,L,-1.5,U,155,,
15589,Texas-Arlington Mavericks,2024-25,"Jan 27, 2024",Grand Canyon,Home,REG,L,67,61,L,5.5,U,150.5,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 1, 2024",Southern Utah,Away,REG,W,76,68,W,1,U,158,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 3, 2024",Dixie State,Away,REG,W,87,66,W,-5.5,O,149,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 8, 2024",Cal Baptist,Away,REG,L,64,63,W,3.5,U,140.5,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 10, 2024",Stephen F. Austin,Home,REG,W,71,63,W,-4,U,152,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 15, 2024",Tarleton State,Home,REG,L,80,78,L,-5,O,141.5,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 17, 2024",UTRGV,Away,REG,W,89,70,W,-9,O,154.5,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 22, 2024",Southern Utah,Home,REG,W,90,85,L,-10.5,O,155,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 24, 2024",Dixie State,Home,REG,W,89,78,P,-11,O,150.5,,
15589,Texas-Arlington Mavericks,2024-25,"Feb 29, 2024",Seattle,Away,REG,W,82,62,W,6,U,144.5,,
15589,Texas-Arlington Mavericks,2024-25,"Mar 2, 2024",Utah Valley,Away,REG,W,78,65,W,2,U,146,,
15589,Texas-Arlington Mavericks,2024-25,"Mar 7, 2024",Cal Baptist,Home,REG,W,71,57,W,-7.5,U,138.5,,
15589,Texas-Arlington Mavericks,2024-25,"Mar 14, 2024",Stephen F. Austin,Home,REG,W,109,78,W,-3.5,O,141.5,,
15589,Texas-Arlington Mavericks,2024-25,"Mar 15, 2024",Tarleton State,Away,REG,W,87,84,W,-1.5,O,145.5,,
15589,Texas-Arlington Mavericks,2024-25,"Mar 16, 2024",Grand Canyon,Away,REG,L,89,74,L,6,O,146.5,,
15590,Texas State Bobcats,2024-25,"Nov 6, 2023",Arkansas-Little Rock,Away,REG,L,71,66,L,-1,O,136.5,,
15590,Texas State Bobcats,2024-25,"Nov 11, 2023",Miami-Ohio,Away,REG,W,75,65,W,-2.5,O,133.5,,
15590,Texas State Bobcats,2024-25,"Nov 14, 2023",Oklahoma,Away,REG,L,93,54,L,16,O,133.5,,
15590,Texas State Bobcats,2024-25,"Nov 17, 2023",UTSA,Home,REG,W,72,62,W,-7.5,U,146.5,,
15590,Texas State Bobcats,2024-25,"Nov 21, 2023",McNeese State,Away,REG,L,59,48,L,4.5,U,135.5,,
15590,Texas State Bobcats,2024-25,"Nov 22, 2023",Southern Utah,Home,REG,L,74,67,L,-2,O,135.5,,
15590,Texas State Bobcats,2024-25,"Nov 25, 2023",Texas-Arlington,Away,REG,W,73,66,W,6.5,O,134.5,,
15590,Texas State Bobcats,2024-25,"Nov 30, 2023",Texas,Away,REG,L,77,58,W,19.5,U,136,,
15590,Texas State Bobcats,2024-25,"Dec 11, 2023",Jarvis Christian,Home,REG,W,107,58,,,,,,
15590,Texas State Bobcats,2024-25,"Dec 15, 2023",Sam Houston State,Away,REG,W,73,60,W,4.5,U,137,,
15590,Texas State Bobcats,2024-25,"Dec 18, 2023",Letourneau,Home,REG,W,110,68,,,,,,
15590,Texas State Bobcats,2024-25,"Dec 21, 2023",Houston,Away,REG,L,72,37,L,27.5,U,126.5,,
15590,Texas State Bobcats,2024-25,"Dec 30, 2023",James Madison,Away,REG,L,82,65,L,12,U,148,,
15590,Texas State Bobcats,2024-25,"Jan 4, 2024",Coastal Carolina,Home,REG,L,71,63,L,-8,U,141.5,,
15590,Texas State Bobcats,2024-25,"Jan 6, 2024",Marshall,Home,REG,L,79,75,L,2,O,142.5,,
15590,Texas State Bobcats,2024-25,"Jan 11, 2024",Arkansas State,Away,REG,L,85,82,W,6,O,143.5,,
15590,Texas State Bobcats,2024-25,"Jan 13, 2024",Louisiana-Monroe,Away,REG,W,67,54,W,-3.5,U,130.5,,
15590,Texas State Bobcats,2024-25,"Jan 17, 2024",Louisiana-Lafayette,Home,REG,L,86,68,L,-1,O,135.5,,
15590,Texas State Bobcats,2024-25,"Jan 20, 2024",Arkansas State,Home,REG,L,79,72,L,2,O,145.5,,
15590,Texas State Bobcats,2024-25,"Jan 24, 2024",Troy,Away,REG,L,78,65,L,9,O,139.5,,
15590,Texas State Bobcats,2024-25,"Jan 28, 2024",Louisiana-Lafayette,Away,REG,L,66,46,L,8.5,U,144.5,,
15590,Texas State Bobcats,2024-25,"Feb 1, 2024",South Alabama,Home,REG,W,74,66,W,-3.5,U,143,,
15590,Texas State Bobcats,2024-25,"Feb 3, 2024",Southern Mississippi,Home,REG,W,60,55,W,-2,U,132.5,,
15590,Texas State Bobcats,2024-25,"Feb 7, 2024",Appalachian State,Home,REG,W,63,56,W,8,U,133,,
15590,Texas State Bobcats,2024-25,"Feb 10, 2024",Ball State,Home,REG,W,68,60,W,-3,U,134.5,,
15590,Texas State Bobcats,2024-25,"Feb 15, 2024",South Alabama,Away,REG,L,72,55,L,2.5,U,136.5,,
15590,Texas State Bobcats,2024-25,"Feb 17, 2024",Southern Mississippi,Away,REG,L,78,74,L,3.5,O,128,,
15590,Texas State Bobcats,2024-25,"Feb 22, 2024",Georgia Southern,Away,REG,L,84,76,L,2.5,O,140.5,,
15590,Texas State Bobcats,2024-25,"Feb 24, 2024",Georgia State,Away,REG,W,68,59,W,5.5,U,141,,
15590,Texas State Bobcats,2024-25,"Feb 27, 2024",Louisiana-Monroe,Home,REG,W,73,55,W,-6,U,134.5,,
15590,Texas State Bobcats,2024-25,"Mar 1, 2024",Troy,Home,REG,W,82,79,W,4.5,O,142,,
15590,Texas State Bobcats,2024-25,"Mar 5, 2024",Old Dominion,Home,REG,W,92,83,W,-4,O,136.5,,
15590,Texas State Bobcats,2024-25,"Mar 7, 2024",Southern Mississippi,Away,REG,W,75,59,W,2,U,136,,
15590,Texas State Bobcats,2024-25,"Mar 9, 2024",Troy,Away,REG,W,74,68,W,6,O,138.5,,
15590,Texas State Bobcats,2024-25,"Mar 10, 2024",James Madison,Away,REG,L,73,68,W,12.5,O,139.5,,
15591,UTSA Roadrunners,2024-25,"Nov 6, 2023",Western Illinois,Home,REG,W,78,68,W,-6,O,145,,
15591,UTSA Roadrunners,2024-25,"Nov 10, 2023",Minnesota,Away,REG,L,102,76,L,12,O,146.5,,
15591,UTSA Roadrunners,2024-25,"Nov 14, 2023",Lamar,Away,REG,L,90,82,L,1,O,146.5,,
15591,UTSA Roadrunners,2024-25,"Nov 17, 2023",Texas State,Away,REG,L,72,62,L,7.5,U,146.5,,
15591,UTSA Roadrunners,2024-25,"Nov 20, 2023",Houston Baptist,Away,REG,W,89,87,L,-5.5,O,163,,
15591,UTSA Roadrunners,2024-25,"Nov 24, 2023",Jacksonville State,Home,REG,L,77,62,L,2,U,142,,
15591,UTSA Roadrunners,2024-25,"Nov 25, 2023",Incarnate Word,Home,REG,W,90,80,W,-4.5,O,154.5,,
15591,UTSA Roadrunners,2024-25,"Nov 30, 2023",Lamar,Home,REG,W,86,83,L,-3.5,O,159.5,,
15591,UTSA Roadrunners,2024-25,"Dec 10, 2023",Arkansas-Fort Smith,Home,REG,W,93,60,,,,,,
15591,UTSA Roadrunners,2024-25,"Dec 13, 2023",Arkansas-Little Rock,Away,REG,L,93,84,L,6.5,O,158.5,,
15591,UTSA Roadrunners,2024-25,"Dec 17, 2023",Oregon State,Away,REG,L,66,65,W,10,U,149,,
15591,UTSA Roadrunners,2024-25,"Dec 21, 2023",Army,Home,REG,L,63,53,L,-6.5,U,141,,
15591,UTSA Roadrunners,2024-25,"Dec 28, 2023",Prairie View A&M,Home,REG,W,103,89,W,-4,O,149.5,,
15591,UTSA Roadrunners,2024-25,"Jan 2, 2024",UAB,Home,REG,L,78,76,W,6.5,U,159.5,,
15591,UTSA Roadrunners,2024-25,"Jan 6, 2024",Rice,Away,REG,W,89,82,W,8.5,O,154,,
15591,UTSA Roadrunners,2024-25,"Jan 10, 2024",Memphis,Away,REG,L,107,101,W,19,O,160.5,,
15591,UTSA Roadrunners,2024-25,"Jan 13, 2024",Charlotte,Home,REG,L,66,58,L,4.5,U,146,,
15591,UTSA Roadrunners,2024-25,"Jan 17, 2024",Tulsa,Away,REG,L,107,78,L,6.5,O,154.5,,
15591,UTSA Roadrunners,2024-25,"Jan 21, 2024",Florida Atlantic,Home,REG,L,112,103,W,16.5,O,162,,
15591,UTSA Roadrunners,2024-25,"Jan 24, 2024",Tulane,Home,REG,W,89,88,W,6,O,167.5,,
15591,UTSA Roadrunners,2024-25,"Jan 27, 2024",South Florida,Away,REG,L,89,72,L,9.5,O,158,,
15591,UTSA Roadrunners,2024-25,"Feb 3, 2024",Rice,Home,REG,L,80,76,L,-1.5,U,156.5,,
15591,UTSA Roadrunners,2024-25,"Feb 7, 2024",Wichita State,Away,REG,L,84,64,L,9,U,156,,
15591,UTSA Roadrunners,2024-25,"Feb 10, 2024",East Carolina,Home,REG,L,84,73,L,1.5,O,150,,
15591,UTSA Roadrunners,2024-25,"Feb 15, 2024",Charlotte,Away,REG,L,79,70,W,13,O,146.5,,
15591,UTSA Roadrunners,2024-25,"Feb 18, 2024",Temple,Away,REG,L,83,77,W,7,O,154.5,,
15591,UTSA Roadrunners,2024-25,"Feb 21, 2024",South Florida,Home,REG,L,66,61,W,6,U,155.5,,
15591,UTSA Roadrunners,2024-25,"Feb 24, 2024",North Texas,Away,REG,W,64,62,W,13.5,U,138,,
15591,UTSA Roadrunners,2024-25,"Feb 28, 2024",Tulsa,Home,REG,W,89,73,W,-2.5,O,159.5,,
15591,UTSA Roadrunners,2024-25,"Mar 2, 2024",Southern Methodist,Away,REG,W,77,73,W,17,U,160.5,,
15591,UTSA Roadrunners,2024-25,"Mar 10, 2024",Temple,Home,REG,L,84,82,L,-4.5,O,152.5,,
15591,UTSA Roadrunners,2024-25,"Mar 13, 2024",Temple,Away,REG,L,64,61,L,-2,U,150,,
15592,VCU Rams,2024-25,"Nov 6, 2023",McNeese State,Home,REG,L,76,65,L,-10.5,U,148.5,,
15592,VCU Rams,2024-25,"Nov 10, 2023",Samford,Home,REG,W,75,65,W,-5,U,150.5,,
15592,VCU Rams,2024-25,"Nov 15, 2023",Radford,Home,REG,W,73,50,W,-3.5,U,135.5,,
15592,VCU Rams,2024-25,"Nov 18, 2023",Seattle,Home,REG,W,60,56,L,-8.5,U,136.5,,
15592,VCU Rams,2024-25,"Nov 23, 2023",Iowa State,Home,REG,L,68,64,W,12,O,130.5,,
15592,VCU Rams,2024-25,"Nov 24, 2023",Boise State,Away,REG,L,65,61,L,3.5,U,134,,
15592,VCU Rams,2024-25,"Nov 26, 2023",Penn State,Home,REG,W,86,74,W,2.5,O,137.5,,
15592,VCU Rams,2024-25,"Dec 1, 2023",Norfolk State,Home,REG,L,63,60,L,-12.5,U,134.5,,
15592,VCU Rams,2024-25,"Dec 6, 2023",Memphis,Home,REG,L,85,80,L,2.5,O,145.5,,
15592,VCU Rams,2024-25,"Dec 10, 2023",Alcorn State,Home,REG,W,86,58,W,-16.5,O,139,,
15592,VCU Rams,2024-25,"Dec 16, 2023",Temple,Home,REG,W,87,78,W,-8.5,O,140,,
15592,VCU Rams,2024-25,"Dec 22, 2023",Maryland-Eastern Shore,Home,REG,W,75,51,L,-24.5,U,136.5,,
15592,VCU Rams,2024-25,"Dec 30, 2023",Gardner-Webb,Home,REG,W,87,73,W,-11.5,O,139,,
